EOG-04537,13/1/2025,N01.008 - Webbing Sling,EOG WB 2T6M 002,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 6MTR,50MM X 6MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04538,13/1/2025,N01.008 - Webbing Sling,EOG WB 2T6M 003,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 6MTR,50MM X 6MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04539,13/1/2025,N01.008 - Webbing Sling,EOG WB 2T6M 004,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 6MTR,50MM X 6MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04540,13/1/2025,N01.008 - Webbing Sling,EOG WB 2T6M 005,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 6MTR,50MM X 6MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04541,13/1/2025,N01.008 - Webbing Sling,EOG WB 2T6M 006,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 6MTR,50MM X 6MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04542,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T4M 006,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 4MTR,50MM X 4MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04543,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T4M 007,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 4MTR,50MM X 4MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04544,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T4M 008,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 4MTR,50MM X 4MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04545,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T4M 009,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 4MTR,50MM X 4MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04546,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T4M 010,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 4MTR,50MM X 4MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04547,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 037,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04548,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 038,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04549,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 039,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04550,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 040,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04551,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 041,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04552,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 042,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04553,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 043,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04554,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 044,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04555,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 045,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04556,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T3M 046,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 3MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04557,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 038,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04558,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 039,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04559,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 040,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04560,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 041,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04561,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 042,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04562,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 043,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04563,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 044,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04564,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 045,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04565,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 046,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04566,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 047,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04567,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 048,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04568,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 049,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04569,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 050,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04570,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 051,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04571,9/1/2025,N01.008 - Webbing Sling,EOG WB 2T2M 052,GUA 03/06/24,15/7/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2MTR X 2TON,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04572,7/1/2025,N01.007 - Wire Single Sling,EOG 140119/05,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 22MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04573,7/1/2025,N01.007 - Wire Single Sling,EOG 280319/04,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 22MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04574,7/1/2025,N01.007 - Wire Single Sling,EOG 140119/06,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 22MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04575,7/1/2025,N01.007 - Wire Single Sling,EOG 280319/03,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 22MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04576,7/1/2025,N01.007 - Wire Single Sling,EOG WS 040819/02,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 19MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04577,7/1/2025,N01.007 - Wire Single Sling,EOG WS 280719/20,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 19MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04578,7/1/2025,N01.007 - Wire Single Sling,EOG WS 280719/16,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 19MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04579,7/1/2025,N01.007 - Wire Single Sling,EOG 090719/04,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 19MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04580,7/1/2025,N01.007 - Wire Single Sling,EOG WS 16MM GL 80460,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 16MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04581,7/1/2025,N01.007 - Wire Single Sling,TS 916865,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 16MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04582,7/1/2025,N01.007 - Wire Single Sling,EOG 552014,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 13MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04583,7/1/2025,N01.007 - Wire Single Sling,EOG 280719/03,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 13MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04584,7/1/2025,N01.007 - Wire Single Sling,EOG 280719/07,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 13MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04585,7/1/2025,N01.007 - Wire Single Sling,EOG 140119/09,GUA 03/06/24,15/7/2024,GuA,,,SINGLE WIRE SLING 13MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04586,1/1/2025,B12.001 - Habitat Set 4M X 4M X 2M,MIDAS 08,GUA 04/06/24,15/7/2024,GuA,,,HABITAT SET,,,,,Non-Expiring,15,Chargeable,Non-Expiring,
EOG-04587,6/5/2025,B12.001 - Habitat Set 4M X 4M X 2M,MIDAS 12,GUA 04/06/24,15/7/2024,GuA,,,HABITAT SET,,,,,Non-Expiring,15,Chargeable,Non-Expiring,
EOG-04588,7/7/2025,B05.018 - Comealong Honko Level – 3 MT,EOG LB 18083968,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04589,7/7/2025,B05.018 - Comealong Honko Level – 3 MT,EOG LB 18083784,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04590,7/7/2025,B05.018 - Comealong Honko Level – 3 MT,EOG LB 18083884,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04591,7/7/2025,B05.018 - Comealong Honko Level – 3 MT,EOG LB 18083928,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04592,7/7/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB TS 940995,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04593,7/7/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 21055938,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04594,7/7/2025,B05.017 - Comealong Honko Level – 1 ½ MT,TS 821295,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04595,7/7/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 821288,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04596,7/7/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 18055370,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04597,7/7/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 1805586,GUA 04/06/24,15/7/2024,GuA,,,COMEALONG - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04598,30/10/2024,B01.025 - Cold Cutting Pipe Saw,EOG-ASD-12/19,GUA 03/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 5 TON,5 TON X 3 MTR,,,,Non-Expiring,15,Chargeable,Non-Expiring,
EOG-04599,10/7/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23101340,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 5 TON,5 TON X 3 MTR,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04600,10/7/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23101323,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 5 TON,5 TON X 3 MTR,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04601,10/7/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23101328,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 5 TON,5 TON X 3 MTR,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04602,10/7/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23101327,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 5 TON,5 TON X 3 MTR,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04603,10/7/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23101324,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 5 TON,5 TON X 3 MTR,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04604,10/7/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23101333,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 5 TON,5 TON X 3 MTR,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04605,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG 1808552082,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04606,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB 1803552044,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04607,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB TS 824504,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04608,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB 1808552240,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04609,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB 702,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04610,7/7/2025,B05.012 - Chain Blocks – 3 MT,TS 937362,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04611,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB TS 821264,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04612,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB TS 821257,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04613,7/7/2025,B05.012 - Chain Blocks – 3 MT,TS 937355,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04614,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB 103831,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04615,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB 40470362,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04616,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB 24/11 CHB 3T 001,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04617,7/7/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB 24/11 CHB 3T 002,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04618,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB TS 823354,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04619,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 19044905,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04620,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 21055210,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04621,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 18052593,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04622,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 1808550269,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04623,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 21055193,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04624,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB TS 941904,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04625,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,TS 823385,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04626,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 190449424,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04627,7/7/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG 24/11 CHB 1.5T 004,GUA 04/06/24,15/7/2024,GuA,,,CHAIN BLOCK - 1.5 TON,1.5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04628,3/7/2025,B01.012 - Beam Clamp - 5 Ton,EOG BC 10ME 2223,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04629,3/7/2025,B01.012 - Beam Clamp - 5 Ton,EOG BC TS 824838,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04630,3/7/2025,B01.012 - Beam Clamp - 5 Ton,EOG BC 23264,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04631,3/7/2025,B01.012 - Beam Clamp - 5 Ton,EOG BC TL 19030023,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04632,3/7/2025,B01.012 - Beam Clamp - 5 Ton,TS 928802,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04633,3/7/2025,B01.012 - Beam Clamp - 5 Ton,EOG BC 19030088,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04634,3/7/2025,B01.012 - Beam Clamp - 5 Ton,TS 928805,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04635,3/7/2025,B01.012 - Beam Clamp - 5 Ton,EOG BC TL 19100408,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04636,3/7/2025,B01.012 - Beam Clamp - 5 Ton,EOG BC 209/14,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04637,3/7/2025,B01.012 - Beam Clamp - 5 Ton,EOG BC 18090883,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04638,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG BC TL 1908116,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04639,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG BC 18090629,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04640,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG BC 18090816,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04641,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG BC 180906670,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04642,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG BC 1404090,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04643,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG BC 18090258,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04644,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG BC 18090181,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04645,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG BC 1404354,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04646,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG 24/11 BC 3T 001,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04647,3/7/2025,B01.011 - Beam Clamp - 3 Ton,EOG 24/11 BC 3T 002,GUA 04/06/24,15/7/2024,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment
EOG-04648,9/1/2025,N01.008 - Webbing Sling,EOG WB 3T3M 101,PAA 02/06/24,15/7/2024,PaA,,,WEBBING SLING 3T X 3M,75MM X 3T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
EOG-04649,9/1/2025,N01.008 - Webbing Sling,EOG WB 3T3M 102,PAA 02/06/24,15/7/2024,PaA,,,WEBBING SLING 3T X 3M,75MM X 3T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning
